route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
32,210112091,107908017210112091,"GARE DU MIDI",1,8383567,050b0058
32,210112091,107908018210112091,"GARE DU MIDI",1,8383580,050b0058
32,210112091,107908019210112091,"GARE DU MIDI",1,8383569,050b0058
32,210112091,107908020210112091,"GARE DU MIDI",1,8383570,050b0058
32,210112091,107908021210112091,"GARE DU MIDI",1,8383579,050b0058
32,210112091,107908022210112091,"GARE DU MIDI",1,8383567,050b0058
32,210112091,107908023210112091,"GARE DU MIDI",1,8383566,050b0058
32,210112091,107908024210112091,"GARE DU MIDI",1,8383568,050b0058
32,210112091,107908025210112091,"GARE DU MIDI",1,8383580,050b0058
32,210112091,107908026210112091,"GARE DU MIDI",1,8383569,050b0058
32,210112091,107908027210112091,"GARE DU MIDI",1,8383570,050b0058
32,210112091,107908028210112091,"GARE DU MIDI",1,8383579,050b0058
32,210112091,107908029210112091,"GARE DU MIDI",1,8383567,050b0058
32,210112091,107908030210112091,"GARE DU MIDI",1,8383566,050b0058
32,210112091,107908031210112091,"GARE DU MIDI",1,8383568,050b0058
32,210112091,107908032210112091,"GARE DU MIDI",1,8383574,050b0058
32,210112091,107908033210112091,"GARE DU MIDI",1,8383578,050b0058
32,210112091,107908034210112091,"GARE DU MIDI",1,8383584,050b0058
32,210112091,107908035210112091,"GARE DU MIDI",1,8383571,050b0058
32,210112091,107908036210112091,"GARE DU MIDI",1,8383577,050b0058
32,210112091,107908037210112091,"GARE DU MIDI",1,8383573,050b0058
32,210112091,107908038210112091,"GARE DU MIDI",1,8383572,050b0058
32,210112091,107908039210112091,"GARE DU MIDI",1,8383574,050b0058
32,210112091,107908040210112091,"GARE DU MIDI",1,8383578,050b0058
32,210112091,107908041210112091,"GARE DU MIDI",1,8383584,050b0058
32,210112091,107908042210112091,"GARE DU MIDI",1,8383571,050b0058
32,210112091,107908043210112091,"GARE DU MIDI",1,8383582,050b0058
32,210112091,107908044210112091,"GARE DU MIDI",1,8383573,050b0058
32,210112091,107908045210112091,"SPORTCENTRUM RUI",0,8383567,050b0048
32,210112091,107908046210112091,"SPORTCENTRUM RUI",0,8383569,050b0048
32,210112091,107908047210112091,"SPORTCENTRUM RUI",0,8383570,050b0048
32,210112091,107908048210112091,"SPORTCENTRUM RUI",0,8383567,050b0048
32,210112091,107908049210112091,"SPORTCENTRUM RUI",0,8383566,050b0048
32,210112091,107908050210112091,"SPORTCENTRUM RUI",0,8383568,050b0048
32,210112091,107908051210112091,"SPORTCENTRUM RUI",0,8383580,050b0048
32,210112091,107908052210112091,"SPORTCENTRUM RUI",0,8383569,050b0048
32,210112091,107908053210112091,"SPORTCENTRUM RUI",0,8383570,050b0048
32,210112091,107908054210112091,"SPORTCENTRUM RUI",0,8383579,050b0048
32,210112091,107908055210112091,"SPORTCENTRUM RUI",0,8383567,050b0048
32,210112091,107908056210112091,"SPORTCENTRUM RUI",0,8383566,050b0048
32,210112091,107908057210112091,"SPORTCENTRUM RUI",0,8383578,050b0048
32,210112091,107908058210112091,"SPORTCENTRUM RUI",0,8383584,050b0048
32,210112091,107908059210112091,"SPORTCENTRUM RUI",0,8383571,050b0048
32,210112091,107908060210112091,"SPORTCENTRUM RUI",0,8383577,050b0048
32,210112091,107908061210112091,"SPORTCENTRUM RUI",0,8383573,050b0048
32,210112091,107908062210112091,"SPORTCENTRUM RUI",0,8383572,050b0048
32,210112091,107908063210112091,"SPORTCENTRUM RUI",0,8383574,050b0048
32,210112091,107908064210112091,"SPORTCENTRUM RUI",0,8383578,050b0048
32,210112091,107908065210112091,"SPORTCENTRUM RUI",0,8383584,050b0048
32,210112091,107908066210112091,"SPORTCENTRUM RUI",0,8383571,050b0048
32,210112091,107908067210112091,"SPORTCENTRUM RUI",0,8383582,050b0048
32,210112091,107908068210112091,"SPORTCENTRUM RUI",0,8383573,050b0048
32,210112091,107908069210112091,"SPORTCENTRUM RUI",0,8383572,050b0048
32,210112091,107908070210112091,"SPORTCENTRUM RUI",0,8383574,050b0048
32,210112091,107908071210112091,"SPORTCENTRUM RUI",0,8383576,050b0048
32,210112091,107908072210112091,"SPORTCENTRUM RUI",0,8383584,050b0048
32,210112091,107908073210112091,"SPORTCENTRUM RUI",0,8383581,050b0048
32,210112091,107908074210112091,"SPORTCENTRUM RUI",0,8383571,050b0048
32,210112091,107908075210112091,"SPORTCENTRUM RUI",0,8383582,050b0048
32,210112091,107908076210112091,"SPORTCENTRUM RUI",0,8383572,050b0048
32,210112091,107908077210112091,"SPORTCENTRUM RUI",0,8383575,050b0048
32,210112091,107908078210112091,"GARE DU MIDI",1,8383579,050b0058
32,210112091,107908079210112091,"GARE DU MIDI",1,8383568,050b0058
32,210112091,107908080210112091,"SPORTCENTRUM RUI",0,8383568,050b0048
32,210112091,107908081210112091,"SPORTCENTRUM RUI",0,8383580,050b0048
32,210112091,107908082210112091,"SPORTCENTRUM RUI",0,8383569,050b0048
32,210112091,107908083210112091,"SPORTCENTRUM RUI",0,8383570,050b0048
32,210112091,107908084210112091,"SPORTCENTRUM RUI",0,8383579,050b0048
32,210112091,107908085210112091,"SPORTCENTRUM RUI",0,8383567,050b0048
32,210112091,107908086210112091,"SPORTCENTRUM RUI",0,8383566,050b0048
32,210112091,107908087210112091,"SPORTCENTRUM RUI",0,8383568,050b0048
32,210112091,107908088210112091,"SPORTCENTRUM RUI",0,8383580,050b0048
32,210112091,107908089210112091,"SPORTCENTRUM RUI",0,8383569,050b0048
32,210112091,107908090210112091,"SPORTCENTRUM RUI",0,8383570,050b0048
32,210112091,107908091210112091,"SPORTCENTRUM RUI",0,8383567,050b0048
32,210112091,107908092210112091,"SPORTCENTRUM RUI",0,8383566,050b0048
32,210112091,107908093210112091,"SPORTCENTRUM RUI",0,8383568,050b0048
32,210112091,107908094210112091,"SPORTCENTRUM RUI",0,8383578,050b0048
32,210112091,107908095210112091,"SPORTCENTRUM RUI",0,8383569,050b0048
32,210112091,107908096210112091,"SPORTCENTRUM RUI",0,8383577,050b0048
32,210112091,107908097210112091,"SPORTCENTRUM RUI",0,8383573,050b0048
32,210112091,107908098210112091,"SPORTCENTRUM RUI",0,8383572,050b0048
32,210112091,107908099210112091,"SPORTCENTRUM RUI",0,8383574,050b0048
32,210112091,107908100210112091,"SPORTCENTRUM RUI",0,8383578,050b0048
32,210112091,107908101210112091,"SPORTCENTRUM RUI",0,8383584,050b0048
32,210112091,107908102210112091,"SPORTCENTRUM RUI",0,8383571,050b0048
32,210112091,107908103210112091,"SPORTCENTRUM RUI",0,8383577,050b0048
32,210112091,107908104210112091,"SPORTCENTRUM RUI",0,8383573,050b0048
32,210112091,107908105210112091,"SPORTCENTRUM RUI",0,8383572,050b0048
32,210112091,107908106210112091,"SPORTCENTRUM RUI",0,8383574,050b0048
32,210112091,107908107210112091,"GARE DU MIDI",1,8383580,050b0058
32,210112091,107908108210112091,"GARE DU MIDI",1,8383569,050b0058
32,210112091,107908109210112091,"GARE DU MIDI",1,8383570,050b0058
32,210112091,107908110210112091,"GARE DU MIDI",1,8383579,050b0058
32,210112091,107908111210112091,"GARE DU MIDI",1,8383567,050b0058
32,210112091,107908112210112091,"GARE DU MIDI",1,8383566,050b0058
32,210112091,107908113210112091,"GARE DU MIDI",1,8383568,050b0058
32,210112091,107908114210112091,"GARE DU MIDI",1,8383578,050b0058
32,210112091,107908115210112091,"GARE DU MIDI",1,8383569,050b0058
32,210112091,107908116210112091,"GARE DU MIDI",1,8383570,050b0058
32,210112091,107908117210112091,"GARE DU MIDI",1,8383567,050b0058
32,210112091,107908118210112091,"GARE DU MIDI",1,8383566,050b0058
32,210112091,107908119210112091,"GARE DU MIDI",1,8383568,050b0058
32,210112091,107908120210112091,"GARE DU MIDI",1,8383578,050b0058
32,210112091,107908121210112091,"GARE DU MIDI",1,8383569,050b0058
32,210112091,107908122210112091,"GARE DU MIDI",1,8383577,050b0058
32,210112091,107908123210112091,"GARE DU MIDI",1,8383573,050b0058
32,210112091,107908124210112091,"GARE DU MIDI",1,8383572,050b0058
32,210112091,107908125210112091,"GARE DU MIDI",1,8383574,050b0058
32,210112091,107908126210112091,"GARE DU MIDI",1,8383578,050b0058
32,210112091,107908127210112091,"GARE DU MIDI",1,8383584,050b0058
32,210112091,107908128210112091,"GARE DU MIDI",1,8383571,050b0058
32,210112091,107908129210112091,"GARE DU MIDI",1,8383577,050b0058
32,210112091,107908130210112091,"GARE DU MIDI",1,8383573,050b0058
32,210112091,107908131210112091,"GARE DU MIDI",1,8383572,050b0058
32,210112091,107908132210112091,"SPORTCENTRUM RUI",0,8383568,050b0048
32,210112091,107908133210112091,"SPORTCENTRUM RUI",0,8383579,050b0048
32,210112091,107908134210112091,"GARE DU MIDI",1,8383566,050b0058
32,210112091,107908135210112091,"SPORTCENTRUM RUI",0,8383566,050b0048
32,210112091,107908136210112091,"SPORTCENTRUM RUI",0,8383576,050b0048
32,210112091,107908137210112091,"GARE DU MIDI",1,8383581,050b0058
32,210112091,107908138210112091,"GARE DU MIDI",1,8383583,050b0058
32,210112091,107908139210112091,"GARE DU MIDI",1,8383582,050b0058
32,210112091,107908140210112091,"SPORTCENTRUM RUI",0,8383575,050b0048
32,210112091,107908141210112091,"GARE DU MIDI",1,8383572,050b0058
32,210112091,107908142210112091,"GARE DU MIDI",1,8383574,050b0058
32,210112091,107908143210112091,"GARE DU MIDI",1,8383576,050b0058
32,210112091,107908144210112091,"GARE DU MIDI",1,8383584,050b0058
32,210112091,107908145210112091,"GARE DU MIDI",1,8383581,050b0058
32,210112091,107908146210112091,"GARE DU MIDI",1,8383571,050b0058
32,210112091,107908147210112091,"GARE DU MIDI",1,8383582,050b0058
32,210112091,107908148210112091,"SPORTCENTRUM RUI",0,8383581,050b0048
32,210112091,107908149210112091,"SPORTCENTRUM RUI",0,8383583,050b0048
32,210112091,107908150210112091,"SPORTCENTRUM RUI",0,8383582,050b0048
32,210112091,107908151210112091,"GARE DU MIDI",1,8383575,050b0058
32,210112091,107908152210112091,"GARE DU MIDI",1,8383576,050b0058
32,210112091,107908153210112091,"GARE DU MIDI",1,8383572,050b0058
32,210112091,107908154210112091,"KERK RUISBROEK",1,8383583,050b0086
32,210112091,107908155210112091,"SPORTCENTRUM RUI",0,8383578,050b0081
32,210112091,107908156210112091,"KERK RUISBROEK",1,8383580,050b0086
32,210112091,107908201210112091,"SPORTCENTRUM RUI",0,8383576,050b0048
32,210112091,107908202210112091,"SPORTCENTRUM RUI",0,8383581,050b0048
32,210112091,107908203210112091,"SPORTCENTRUM RUI",0,8383575,050b0048
32,210112091,107908204210112091,"SPORTCENTRUM RUI",0,8383581,050b0048
32,210112091,107908205210112091,"GARE DU MIDI",1,8383575,050b0058
32,210112091,107908206210112091,"SPORTCENTRUM RUI",0,8383583,050b0048
32,210112091,107908207210112091,"GARE DU MIDI",1,8383576,050b0058
32,210112091,107908208210112091,"SPORTCENTRUM RUI",0,8383582,050b0048
32,210112091,107908209210112091,"GARE DU MIDI",1,8383581,050b0058
32,210112091,107908210210112091,"SPORTCENTRUM RUI",0,8383575,050b0048
32,210112091,107908211210112091,"GARE DU MIDI",1,8383583,050b0058
32,210112091,107908212210112091,"SPORTCENTRUM RUI",0,8383581,050b0048
32,210112091,107908213210112091,"GARE DU MIDI",1,8383575,050b0058
32,210112091,107908214210112091,"SPORTCENTRUM RUI",0,8383583,050b0048
32,210112091,107908215210112091,"GARE DU MIDI",1,8383581,050b0058
32,210112091,107908216210112091,"SPORTCENTRUM RUI",0,8383575,050b0048
32,210112091,107908217210112091,"GARE DU MIDI",1,8383583,050b0058
32,210112091,107908218210112091,"SPORTCENTRUM RUI",0,8383581,050b0048
32,210112091,107908219210112091,"GARE DU MIDI",1,8383575,050b0058
32,210112091,107908220210112091,"SPORTCENTRUM RUI",0,8383583,050b0048
32,210112091,107908221210112091,"GARE DU MIDI",1,8383581,050b0058
32,210112091,107908226210112091,"SPORTCENTRUM RUI",0,8383579,050b0081
32,210112091,107908227210112091,"SPORTCENTRUM RUI",0,8383580,050b0081
32,210112091,107908228210112091,"KERK RUISBROEK",1,8383575,050b0086
32,210112091,107908229210112091,"KERK RUISBROEK",1,8383581,050b0086
32,210112091,107908241210112091,"KERK RUISBROEK",1,8383582,050b0086
30,210112091,107914847210112091,"WTC/GLIBERT",0,8383836,046b0242
30,210112091,107914848210112091,"MOORTEBEEK",1,8383856,046b0246
30,210112091,107914849210112091,"MOORTEBEEK",1,8383864,046b0246
30,210112091,107914850210112091,"MOORTEBEEK",1,8383867,046b0246
30,210112091,107914851210112091,"WTC/GLIBERT",0,8383857,046b0242
30,210112091,107914852210112091,"WTC/GLIBERT",0,8383835,046b0242
30,210112091,107914853210112091,"WTC/GLIBERT",0,8383837,046b0242
30,210112091,107914854210112091,"WTC/GLIBERT",0,8383862,046b0242
30,210112091,107914855210112091,"WTC/GLIBERT",0,8383866,046b0242
30,210112091,107914856210112091,"WTC/GLIBERT",0,8383861,046b0242
30,210112091,107914857210112091,"WTC/GLIBERT",0,8383839,046b0242
30,210112091,107914858210112091,"WTC/GLIBERT",0,8383837,046b0242
30,210112091,107914859210112091,"WTC/GLIBERT",0,8383841,046b0242
30,210112091,107914860210112091,"WTC/GLIBERT",0,8383840,046b0242
30,210112091,107914861210112091,"WTC/GLIBERT",0,8383862,046b0242
30,210112091,107914862210112091,"WTC/GLIBERT",0,8383866,046b0242
30,210112091,107914863210112091,"WTC/GLIBERT",0,8383865,046b0242
30,210112091,107914864210112091,"WTC/GLIBERT",0,8383843,046b0242
30,210112091,107914865210112091,"WTC/GLIBERT",0,8383845,046b0242
30,210112091,107914866210112091,"WTC/GLIBERT",0,8383844,046b0242
30,210112091,107914867210112091,"WTC/GLIBERT",0,8383835,046b0242
30,210112091,107914868210112091,"WTC/GLIBERT",0,8383839,046b0242
30,210112091,107914869210112091,"WTC/GLIBERT",0,8383837,046b0242
30,210112091,107914870210112091,"WTC/GLIBERT",0,8383838,046b0242
30,210112091,107914871210112091,"WTC/GLIBERT",0,8383872,046b0242
30,210112091,107914872210112091,"WTC/GLIBERT",0,8383840,046b0242
30,210112091,107914873210112091,"WTC/GLIBERT",0,8383862,046b0242
30,210112091,107914874210112091,"WTC/GLIBERT",0,8383866,046b0242
30,210112091,107914875210112091,"WTC/GLIBERT",0,8383842,046b0242
30,210112091,107914876210112091,"WTC/GLIBERT",0,8383843,046b0242
30,210112091,107914877210112091,"WTC/GLIBERT",0,8383865,046b0242
30,210112091,107914878210112091,"WTC/GLIBERT",0,8383871,046b0242
30,210112091,107914879210112091,"WTC/GLIBERT",0,8383845,046b0242
30,210112091,107914880210112091,"WTC/GLIBERT",0,8383844,046b0242
30,210112091,107914881210112091,"WTC/GLIBERT",0,8383868,046b0242
30,210112091,107914882210112091,"WTC/GLIBERT",0,8383839,046b0242
30,210112091,107914883210112091,"WTC/GLIBERT",0,8383859,046b0242
30,210112091,107914884210112091,"WTC/GLIBERT",0,8383854,046b0242
30,210112091,107914885210112091,"WTC/GLIBERT",0,8383872,046b0242
30,210112091,107914886210112091,"WTC/GLIBERT",0,8383840,046b0242
30,210112091,107914887210112091,"WTC/GLIBERT",0,8383866,046b0242
30,210112091,107914888210112091,"WTC/GLIBERT",0,8383852,046b0242
30,210112091,107914889210112091,"WTC/GLIBERT",0,8383871,046b0242
30,210112091,107914890210112091,"WTC/GLIBERT",0,8383845,046b0242
30,210112091,107914891210112091,"WTC/GLIBERT",0,8383858,046b0242
30,210112091,107914892210112091,"WTC/GLIBERT",0,8383868,046b0242
30,210112091,107914893210112091,"WTC/GLIBERT",0,8383863,046b0242
30,210112091,107914894210112091,"WTC/GLIBERT",0,8383859,046b0242
30,210112091,107914895210112091,"WTC/GLIBERT",0,8383854,046b0242
30,210112091,107914896210112091,"WTC/GLIBERT",0,8383869,046b0242
30,210112091,107914897210112091,"WTC/GLIBERT",0,8383847,046b0242
30,210112091,107914898210112091,"WTC/GLIBERT",0,8383849,046b0242
30,210112091,107914899210112091,"WTC/GLIBERT",0,8383852,046b0242
30,210112091,107914900210112091,"WTC/GLIBERT",0,8383871,046b0242
30,210112091,107914901210112091,"WTC/GLIBERT",0,8383848,046b0242
30,210112091,107914902210112091,"WTC/GLIBERT",0,8383850,046b0242
30,210112091,107914903210112091,"WTC/GLIBERT",0,8383851,046b0242
30,210112091,107914904210112091,"WTC/GLIBERT",0,8383858,046b0242
30,210112091,107914905210112091,"WTC/GLIBERT",0,8383868,046b0242
30,210112091,107914906210112091,"WTC/GLIBERT",0,8383859,046b0242
30,210112091,107914907210112091,"WTC/GLIBERT",0,8383846,046b0242
30,210112091,107914908210112091,"WTC/GLIBERT",0,8383854,046b0242
30,210112091,107914909210112091,"WTC/GLIBERT",0,8383869,046b0242
30,210112091,107914910210112091,"WTC/GLIBERT",0,8383847,046b0242
30,210112091,107914911210112091,"WTC/GLIBERT",0,8383849,046b0242
30,210112091,107914912210112091,"WTC/GLIBERT",0,8383852,046b0242
30,210112091,107914913210112091,"WTC/GLIBERT",0,8383870,046b0242
30,210112091,107914914210112091,"WTC/GLIBERT",0,8383850,046b0242
30,210112091,107914915210112091,"WTC/GLIBERT",0,8383851,046b0242
30,210112091,107914916210112091,"WTC/GLIBERT",0,8383836,046b0242
30,210112091,107914917210112091,"WTC/GLIBERT",0,8383858,046b0242
30,210112091,107914918210112091,"WTC/GLIBERT",0,8383834,046b0242
30,210112091,107914919210112091,"WTC/GLIBERT",0,8383863,046b0242
30,210112091,107914920210112091,"WTC/GLIBERT",0,8383855,046b0242
30,210112091,107914921210112091,"WTC/GLIBERT",0,8383846,046b0242
30,210112091,107914922210112091,"WTC/GLIBERT",0,8383869,046b0242
30,210112091,107914923210112091,"WTC/GLIBERT",0,8383860,046b0242
30,210112091,107914924210112091,"WTC/GLIBERT",0,8383853,046b0242
30,210112091,107914925210112091,"WTC/GLIBERT",0,8383870,046b0242
30,210112091,107914926210112091,"WTC/GLIBERT",0,8383848,046b0242
30,210112091,107914927210112091,"WTC/GLIBERT",0,8383850,046b0242
30,210112091,107914928210112091,"WTC/GLIBERT",0,8383864,046b0242
30,210112091,107914929210112091,"WTC/GLIBERT",0,8383860,046b0242
30,210112091,107914930210112091,"WTC/GLIBERT",0,8383853,046b0242
30,210112091,107914931210112091,"WTC/GLIBERT",0,8383844,046b0242
30,210112091,107914932210112091,"WTC/GLIBERT",0,8383835,046b0242
30,210112091,107914933210112091,"WTC/GLIBERT",0,8383857,046b0242
30,210112091,107914934210112091,"WTC/GLIBERT",0,8383836,046b0242
30,210112091,107914935210112091,"WTC/GLIBERT",0,8383867,046b0242
30,210112091,107914936210112091,"WTC/GLIBERT",0,8383856,046b0242
30,210112091,107914937210112091,"MOORTEBEEK",1,8383861,046b0246
30,210112091,107914938210112091,"MOORTEBEEK",1,8383835,046b0246
30,210112091,107914939210112091,"MOORTEBEEK",1,8383837,046b0246
30,210112091,107914940210112091,"MOORTEBEEK",1,8383841,046b0246
30,210112091,107914941210112091,"MOORTEBEEK",1,8383840,046b0246
30,210112091,107914942210112091,"MOORTEBEEK",1,8383862,046b0246
30,210112091,107914943210112091,"MOORTEBEEK",1,8383866,046b0246
30,210112091,107914944210112091,"MOORTEBEEK",1,8383842,046b0246
30,210112091,107914945210112091,"MOORTEBEEK",1,8383865,046b0246
30,210112091,107914946210112091,"MOORTEBEEK",1,8383861,046b0246
30,210112091,107914947210112091,"MOORTEBEEK",1,8383845,046b0246
30,210112091,107914948210112091,"MOORTEBEEK",1,8383835,046b0246
30,210112091,107914949210112091,"MOORTEBEEK",1,8383839,046b0246
30,210112091,107914950210112091,"MOORTEBEEK",1,8383837,046b0246
30,210112091,107914951210112091,"MOORTEBEEK",1,8383838,046b0246
30,210112091,107914952210112091,"MOORTEBEEK",1,8383840,046b0246
30,210112091,107914953210112091,"MOORTEBEEK",1,8383862,046b0246
30,210112091,107914954210112091,"MOORTEBEEK",1,8383866,046b0246
30,210112091,107914955210112091,"MOORTEBEEK",1,8383842,046b0246
30,210112091,107914956210112091,"MOORTEBEEK",1,8383843,046b0246
30,210112091,107914957210112091,"MOORTEBEEK",1,8383865,046b0246
30,210112091,107914958210112091,"MOORTEBEEK",1,8383861,046b0246
30,210112091,107914959210112091,"MOORTEBEEK",1,8383845,046b0246
30,210112091,107914960210112091,"MOORTEBEEK",1,8383844,046b0246
30,210112091,107914961210112091,"MOORTEBEEK",1,8383835,046b0246
30,210112091,107914962210112091,"MOORTEBEEK",1,8383839,046b0246
30,210112091,107914963210112091,"MOORTEBEEK",1,8383837,046b0246
30,210112091,107914964210112091,"MOORTEBEEK",1,8383838,046b0246
30,210112091,107914965210112091,"MOORTEBEEK",1,8383872,046b0246
30,210112091,107914966210112091,"MOORTEBEEK",1,8383840,046b0246
30,210112091,107914967210112091,"MOORTEBEEK",1,8383862,046b0246
30,210112091,107914968210112091,"MOORTEBEEK",1,8383866,046b0246
30,210112091,107914969210112091,"MOORTEBEEK",1,8383842,046b0246
30,210112091,107914970210112091,"MOORTEBEEK",1,8383871,046b0246
30,210112091,107914971210112091,"MOORTEBEEK",1,8383845,046b0246
30,210112091,107914972210112091,"MOORTEBEEK",1,8383844,046b0246
30,210112091,107914973210112091,"MOORTEBEEK",1,8383868,046b0246
30,210112091,107914974210112091,"MOORTEBEEK",1,8383839,046b0246
30,210112091,107914975210112091,"MOORTEBEEK",1,8383859,046b0246
30,210112091,107914976210112091,"MOORTEBEEK",1,8383854,046b0246
30,210112091,107914977210112091,"MOORTEBEEK",1,8383872,046b0246
30,210112091,107914978210112091,"MOORTEBEEK",1,8383847,046b0246
30,210112091,107914979210112091,"MOORTEBEEK",1,8383849,046b0246
30,210112091,107914980210112091,"MOORTEBEEK",1,8383852,046b0246
30,210112091,107914981210112091,"MOORTEBEEK",1,8383871,046b0246
30,210112091,107914982210112091,"MOORTEBEEK",1,8383848,046b0246
30,210112091,107914983210112091,"MOORTEBEEK",1,8383850,046b0246
30,210112091,107914984210112091,"MOORTEBEEK",1,8383851,046b0246
30,210112091,107914985210112091,"MOORTEBEEK",1,8383858,046b0246
30,210112091,107914986210112091,"MOORTEBEEK",1,8383868,046b0246
30,210112091,107914987210112091,"MOORTEBEEK",1,8383863,046b0246
30,210112091,107914988210112091,"MOORTEBEEK",1,8383859,046b0246
30,210112091,107914989210112091,"MOORTEBEEK",1,8383846,046b0246
30,210112091,107914990210112091,"MOORTEBEEK",1,8383854,046b0246
30,210112091,107914991210112091,"MOORTEBEEK",1,8383869,046b0246
30,210112091,107914992210112091,"MOORTEBEEK",1,8383849,046b0246
30,210112091,107914993210112091,"MOORTEBEEK",1,8383852,046b0246
30,210112091,107914994210112091,"MOORTEBEEK",1,8383871,046b0246
30,210112091,107914995210112091,"MOORTEBEEK",1,8383850,046b0246
30,210112091,107914996210112091,"MOORTEBEEK",1,8383851,046b0246
30,210112091,107914997210112091,"MOORTEBEEK",1,8383836,046b0246
30,210112091,107914998210112091,"MOORTEBEEK",1,8383868,046b0246
30,210112091,107914999210112091,"MOORTEBEEK",1,8383834,046b0246
30,210112091,107915000210112091,"MOORTEBEEK",1,8383863,046b0246
30,210112091,107915001210112091,"MOORTEBEEK",1,8383855,046b0246
30,210112091,107915002210112091,"MOORTEBEEK",1,8383869,046b0246
30,210112091,107915003210112091,"MOORTEBEEK",1,8383847,046b0246
30,210112091,107915004210112091,"MOORTEBEEK",1,8383849,046b0246
30,210112091,107915005210112091,"MOORTEBEEK",1,8383852,046b0246
30,210112091,107915006210112091,"MOORTEBEEK",1,8383870,046b0246
30,210112091,107915007210112091,"MOORTEBEEK",1,8383850,046b0246
30,210112091,107915008210112091,"MOORTEBEEK",1,8383857,046b0246
30,210112091,107915009210112091,"MOORTEBEEK",1,8383836,046b0246
30,210112091,107915010210112091,"MOORTEBEEK",1,8383867,046b0246
30,210112091,107915011210112091,"MOORTEBEEK",1,8383834,046b0246
30,210112091,107915012210112091,"MOORTEBEEK",1,8383855,046b0246
30,210112091,107915013210112091,"MOORTEBEEK",1,8383856,046b0246
30,210112091,107915014210112091,"MOORTEBEEK",1,8383864,046b0246
30,210112091,107915015210112091,"MOORTEBEEK",1,8383860,046b0246
30,210112091,107915016210112091,"MOORTEBEEK",1,8383853,046b0246
30,210112091,107915017210112091,"MOORTEBEEK",1,8383870,046b0246
30,210112091,107915018210112091,"MOORTEBEEK",1,8383857,046b0246
30,210112091,107915019210112091,"MOORTEBEEK",1,8383836,046b0246
30,210112091,107915020210112091,"WTC/GLIBERT",0,8383865,046b0242
30,210112091,107915021210112091,"WTC/GLIBERT",0,8383838,046b0242
30,210112091,107915022210112091,"WTC/GLIBERT",0,8383838,046b0242
30,210112091,107915023210112091,"WTC/GLIBERT",0,8383842,046b0242
30,210112091,107915024210112091,"WTC/GLIBERT",0,8383861,046b0242
30,210112091,107915025210112091,"MOORTEBEEK",1,8383843,046b0246
30,210112091,107915026210112091,"MOORTEBEEK",1,8383844,046b0246
30,210112091,107915027210112091,"MOORTEBEEK",1,8383841,046b0246
30,210112091,107915028210112091,"WTC/GLIBERT",0,8383848,046b0242
30,210112091,107915029210112091,"WTC/GLIBERT",0,8383867,046b0242
30,210112091,107915030210112091,"MOORTEBEEK",1,8383848,046b0246
30,210112091,107915031210112091,"MOORTEBEEK",1,8383858,046b0246
30,210112091,107915032210112091,"MOORTEBEEK",1,8383846,046b0246
30,210112091,107915033210112091,"WTC/GLIBERT",0,8383863,046b0242
30,210112091,107915034210112091,"WTC/GLIBERT",0,8383864,046b0242
30,210112091,107915035210112091,"MOORTEBEEK",1,8383847,046b0246
30,210112091,107915036210112091,"MOORTEBEEK",1,8383848,046b0246
30,210112091,107915037210112091,"MOORTEBEEK",1,8383839,046b0246
30,210112091,107915038210112091,"MOORTEBEEK",1,8383838,046b0246
30,210112091,107915039210112091,"WTC/GLIBERT",0,8383839,046b0243
30,210112091,107915040210112091,"WTC/GLIBERT",0,8383840,046b0243
30,210112091,107915041210112091,"WTC/GLIBERT",0,8383843,046b0243
30,210112091,107915042210112091,"WTC/GLIBERT",0,8383842,046b0243
30,210112091,107915043210112091,"WTC/GLIBERT",0,8383848,046b0243
30,210112091,107915044210112091,"WTC/GLIBERT",0,8383849,046b0243
30,210112091,107915045210112091,"WTC/GLIBERT",0,8383850,046b0243
30,210112091,107915046210112091,"WTC/GLIBERT",0,8383846,046b0243
30,210112091,107915047210112091,"MEIR",1,8383843,046b0241
30,210112091,107915048210112091,"MEIR",1,8383866,046b0241
30,210112091,107915049210112091,"WTC/GLIBERT",0,8383867,046b0242
30,210112091,107915050210112091,"MOORTEBEEK",1,8383860,046b0246
30,210112091,107915051210112091,"WTC/GLIBERT",0,8383856,046b0242
30,210112091,107915052210112091,"MOORTEBEEK",1,8383853,046b0246
30,210112091,107915053210112091,"WTC/GLIBERT",0,8383864,046b0242
30,210112091,107915054210112091,"WTC/GLIBERT",0,8383860,046b0242
30,210112091,107915055210112091,"MOORTEBEEK",1,8383857,046b0246
30,210112091,107915056210112091,"WTC/GLIBERT",0,8383853,046b0242
30,210112091,107915057210112091,"MOORTEBEEK",1,8383867,046b0246
30,210112091,107915058210112091,"MOORTEBEEK",1,8383856,046b0246
30,210112091,107915059210112091,"WTC/GLIBERT",0,8383857,046b0242
30,210112091,107915060210112091,"MOORTEBEEK",1,8383864,046b0246
30,210112091,107915061210112091,"WTC/GLIBERT",0,8383867,046b0242
30,210112091,107915062210112091,"MOORTEBEEK",1,8383860,046b0246
30,210112091,107915063210112091,"WTC/GLIBERT",0,8383856,046b0242
30,210112091,107915064210112091,"MOORTEBEEK",1,8383853,046b0246
30,210112091,107915065210112091,"WTC/GLIBERT",0,8383864,046b0242
30,210112091,107915066210112091,"MOORTEBEEK",1,8383867,046b0246
